source_record_id,target_record_id,relationship_type
af7388ff-a54f-551c-827a-5b6c5dcafccc,3cbbf57c-6498-55fa-86fe-bd50fabd5ed6,CLASSIFIES
79354fbf-45b9-56fa-81d6-9237503101c9,75a2482a-2a4c-5048-8310-3b1cf8c8ebee,CLASSIFIES
132d2fc1-f580-54e0-8439-b877be4b9ace,df1b3874-8813-5fcf-8c41-9ef210ec236f,CLASSIFIES
70d751d4-b630-54e4-8e18-2d8a33ad8208,a9fb6123-56e6-5305-883a-81dbd6d5423d,CLASSIFIES
7abbbae9-0840-578c-8de0-97fe6250b200,6a98cbd8-7241-5a23-8689-05b415631ccc,CLASSIFIES
9fb7041d-f455-588c-83e6-79cdde323012,4c4e2f20-2d7d-512e-8350-c2ed2ed424e2,CLASSIFIES
1a089575-4d18-5401-892a-2effad5df9ee,308c16ef-8ee9-535f-8c0a-77c887844a57,CLASSIFIES
33a863ee-6ec3-54d3-8bb4-97e6b8151007,ca2b36df-f144-5c05-8e15-60f56f3888fc,CLASSIFIES
cc645ed3-4bc0-511f-89b6-d319ef6cd330,582dfaf3-9b33-5ab5-8086-bd77bcd90237,CLASSIFIES
8e1535dc-7ce4-5492-8970-0dfcd1a26909,4f862f8b-944a-584b-89b3-2ba916951671,CLASSIFIES
4d755dfd-e11c-518b-808e-f8399e5a069b,96f57941-676f-5b6a-816d-ecb648f508f4,CLASSIFIES
a25921a1-492f-5a9b-8e55-17b63d66586c,971dc03d-aee5-598f-8b97-f42f6fdda99c,CLASSIFIES
b191dd96-7a0e-5561-8538-864f0ecbacef,c99e8ed3-9c62-5107-8973-2e908d8576ee,CLASSIFIES
9317b2bb-56c0-52be-8337-86ffbc5185e9,dba7b726-3101-561c-8e01-07fb5cceb2af,CLASSIFIES
0c10cbda-bec2-50c1-8a4e-c7cb2df448bf,0535067a-3b27-5800-8b66-842ce420a56d,CLASSIFIES
3e3781f7-896f-5e27-8356-d6299e801fd0,053bbcef-5e35-53a4-8e36-afc038093b22,CLASSIFIES
e90e272d-5daf-5d04-8b3c-04d747bb718b,1fa748fc-a08b-5ce6-8acc-3f66099fc5ac,CLASSIFIES
904750f7-f65c-51a6-83ea-bcee8e13f56a,da5b09df-d3e7-504c-8e0f-5e9b43327fd5,CLASSIFIES
371bc25f-3851-5ec7-83c7-261e43779f30,7d2b5473-5252-5e40-8a7d-088738e0e524,CLASSIFIES
311be0d0-93b0-5779-83b0-0939871bb744,e3f2c144-7df5-5795-8efc-168e0716fd9a,CLASSIFIES
86564579-efa0-57b9-81b7-852318bce1d0,236c4575-7c7f-5e4c-87e6-d2ad0121a397,CLASSIFIES
fad0db6e-2dc1-5b8c-859e-050c2f587b80,b9b9f1e4-8046-5913-857c-0a631cc1a092,CLASSIFIES
1c65e15a-61f5-550d-8bca-8ee04c9a239a,3254f2b1-cc14-5679-8286-830858f6f312,CLASSIFIES
34da503c-c58b-527f-8d5b-5a8cc714952b,6b78b199-2c41-5b70-8ef3-20bc9e5993ff,CLASSIFIES
8861b41d-4c9d-55f5-8e73-3e9ad941a400,71a89fce-e303-5677-8c0d-8932e0b70178,CLASSIFIES
34b8f0af-1a5b-5d36-8568-8390551ca001,183800c3-d089-5d67-8e60-6956c817014e,CLASSIFIES
144ed838-008e-52ad-8d84-d50f1797cfef,5f121f40-c20a-5c73-8b53-ea853e341321,CLASSIFIES
b0a68600-1665-5363-8535-e5710309379d,f16afb55-2368-5a83-806c-9352137a17bb,CLASSIFIES
519c8015-6830-52ce-8ca4-07980ea1240e,6d699b29-f554-55d6-83c4-faaa6d4a1b8e,CLASSIFIES
88da628f-4702-518d-8881-455a91c7891b,c504435d-c05f-52e3-81d5-8e3a9c6694a0,CLASSIFIES
23bc324f-97fd-5943-87cd-503b483bbc45,4377dda7-50ba-5f45-8def-7ae20e655341,CLASSIFIES
d3f25f86-55f1-5242-83bd-fbc05dcdb4a0,e3077093-ebc5-52ac-80fe-19bbfb62155e,CLASSIFIES
61163dff-d248-5de6-8e69-1293d8715ce6,d6574faf-451d-57f6-8a91-26fee9f79774,CLASSIFIES
464a1c62-50fb-5ce4-83a5-88ddb877910e,77ec0d82-e159-55de-852d-f32fdc1ba663,CLASSIFIES
be397889-ea1f-5c5e-8a66-393834b2cb7c,a4c73138-a548-5ac4-8aaa-056628f46abe,CLASSIFIES
83ce05e3-1e81-574a-8b6b-37659c3178a5,ddc98f06-6284-50fa-8b6f-05fce79f3d54,CLASSIFIES
76729834-4357-59ef-805d-8b2a44d5bc92,0f02a851-b17d-5bd5-8c17-cc6d9e770cb2,CLASSIFIES
b8637d66-d477-51e4-8f3f-55d64b04fd6e,6e85c775-4f63-5c45-8c26-e9adfcf1fdcf,CLASSIFIES
a9ed24ee-6deb-5eb1-827f-cced3e61d02d,bfedd4a2-2f99-52de-8b15-359747b2b85a,CLASSIFIES
d3c6e5e3-af6d-57ee-8878-cd7c6004f150,d4ebc74b-89ab-5b38-85d3-5074e2d25874,CLASSIFIES
b7ab81c9-96a6-5d5a-8ad2-30723805b766,dcbc579c-5e8b-535b-8de9-5fbd974e9816,CLASSIFIES
80194499-b4c1-5ebb-8325-0b7ddb495dc0,ab818966-fc6c-5b90-876c-4941982d3546,CLASSIFIES
23a380ad-d766-5de0-809f-21c85246803a,9a690ed2-8f4e-5867-8002-80c1c9679742,CLASSIFIES
da47f955-e86e-5357-8145-6eac8fdf5167,dae0acfb-3fd5-51bf-87e4-a9b10b27a647,CLASSIFIES
45cf7a9f-a1ef-5bf7-8cc4-5c6cab3216e3,a3e59178-9f88-5374-8948-dc4a7943abec,CLASSIFIES
70eca604-01bf-5a74-85b4-4b8ea12e80bb,d23e9991-96a0-5cbe-86d6-50fd077e446e,CLASSIFIES
cb8afc00-4d0f-522f-82b5-8c81af6d2452,68a1ce57-0681-5744-81ee-547f455dfe21,CLASSIFIES
c6eb26d7-f139-5380-89be-58c6e0c58bba,4292c561-8a8a-5d0a-89cf-b4f29e64af2a,CLASSIFIES
43f35dda-5d3d-5f89-8cfc-2e210f8a1361,2516e6a3-51fe-5d1a-8595-9766ec5dc2a1,CLASSIFIES
27e3d08d-a26b-5411-8100-a6ba2f40ebfd,cd743bdb-7b44-5ecb-8861-e391d3db8da1,CLASSIFIES
97387e28-4e8d-54b5-8150-3bf988b970d8,d043719a-0885-5b4d-804b-6dad12f723be,CLASSIFIES
0034909b-eadb-5fc3-8d0a-6c60ac03b169,e0f4efb7-9b98-55d5-85a3-5f2bc164c319,CLASSIFIES
8893f090-0a85-589c-872d-21702eabbfaf,f2ece0c6-bdf1-59d7-8265-59bc06bd8037,CLASSIFIES
c2c3f837-4786-50c6-8ac2-07224ce26df0,deecf635-abb9-52a9-81ee-12db22588e56,CLASSIFIES
ae4426c8-d311-53d2-8981-0e13f4a3de16,5482bcc6-a0b4-556f-8a7b-8a0244b3b43f,CLASSIFIES
3d89a8e3-d989-58d3-8652-a09627c45008,2e2f6b36-8de3-5bd7-8bcb-5965b739d091,CLASSIFIES
ff63db7b-c34a-5d01-8f18-a89f0268a181,1119e447-a1f5-5f67-84b0-cc067ebde4de,CLASSIFIES
fa58d037-6ec9-54f2-8777-7d4b546e3d48,d3f72195-e297-5640-88eb-eee6514eb599,CLASSIFIES
4e507576-242d-5f07-8d69-07adfe51912f,15feb7dd-1c33-5b4c-8291-c063510e8283,CLASSIFIES
4fd1d125-7847-5d98-831c-08333f304750,bd409742-17e2-50de-8cf8-6f7618c2040a,CLASSIFIES
c6d2f104-9a70-5e6d-8a80-da563592d783,c3f71cef-788b-5086-8c95-e2e632c397a6,CLASSIFIES
30775eb2-81aa-50dd-8029-ebeeb7c610a2,ddac69e2-16ec-527c-89d0-6a3a23231e68,CLASSIFIES
f0914fbf-9592-54b7-8175-446f08df568d,b4e2d2db-9389-525e-89fb-45f44c658653,CLASSIFIES
