source_record_id,target_record_id,relationship_type
bd3a8aae-b415-55df-8fef-6a3dd2fb6f51,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
7a67d07b-1f1f-592f-8baa-ced7e571ed38,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
4835f024-370b-5f4c-8366-4c24668fef34,389e054d-e669-5905-8bf8-cb4a00e635da,CLASSIFIES
4835f024-370b-5f4c-8366-4c24668fef34,f2f68f60-a92d-5c42-86bf-4eea7e1a15f9,PART_OF
389e054d-e669-5905-8bf8-cb4a00e635da,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
4835f024-370b-5f4c-8366-4c24668fef34,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
49f8616e-28e3-5dcf-8717-22b2d46d8b01,2ae0d154-8ce9-501a-8810-d4b8aa86bdeb,CLASSIFIES
49f8616e-28e3-5dcf-8717-22b2d46d8b01,f2f68f60-a92d-5c42-86bf-4eea7e1a15f9,PART_OF
2ae0d154-8ce9-501a-8810-d4b8aa86bdeb,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
49f8616e-28e3-5dcf-8717-22b2d46d8b01,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
18ecf5a6-b0f7-5955-8ecc-deae12c5ab6d,173251c8-a18a-5244-8ca0-2c21dcd5bf64,CLASSIFIES
18ecf5a6-b0f7-5955-8ecc-deae12c5ab6d,740da353-f050-5d34-8dc8-d4bb1c490b48,PART_OF
173251c8-a18a-5244-8ca0-2c21dcd5bf64,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
18ecf5a6-b0f7-5955-8ecc-deae12c5ab6d,7979dcc4-767d-5e1f-8711-63ae3266cd0e,SOURCED_FROM
9e15f234-927a-59a5-877e-74c900bfec37,329e593c-231f-5934-8f8b-dffae4c45e3b,CLASSIFIES
9e15f234-927a-59a5-877e-74c900bfec37,740da353-f050-5d34-8dc8-d4bb1c490b48,PART_OF
